"actor_id","movie_id","role"
838803,182499,Newscaster
838803,182706,Major Motoko Kusanagi
838803,199109,Additional voices
838803,217377,Jennifer (English version)
838803,299125,Shayla-Shayla
838803,373384,Police Secretary
838803,381401,Lahrri Ferdnund (ENG)
838804,238683,""
838805,29745,Rhonda Watts
838806,133706,Myrtle
838806,154087,Old woman
838806,231108,Montclare Resident
838806,289217,Song Mimer
838806,305148,Grandmother in Church
838806,367724,Miss Inchley
838806,392688,Myrtle/Granny Davis
838806,395225,Tony's Grandma (1992)
838806,399130,Liz Anderson (1989)
838807,35353,Susan Ford
838807,62007,Cherry White
838807,158338,Madeline
838807,241555,Diane Lundahl
838807,361163,Beth
838807,384104,Cherry White (1988-1989)
838809,92510,Little Girl on Street
838810,280208,Herself
838811,83961,Baby Sitter
838812,130713,Ishtar
838813,32626,Mary Morrison
838813,47875,Bernice
838813,54749,Loretta
838813,70302,Rayleen
838813,72759,Wilma
838813,84399,Mrs. McGill
838813,120520,Christina
838813,137223,'Aquarius' soloist
838813,166879,Elvira Jonson
838813,169918,Hollie Glass
838813,170562,Jackie
838813,206524,Centaur Operator
838813,232861,Barbara
838813,252222,Nikki
838813,252853,Herself
838813,310417,Jim Dandy singer
838813,369492,Jo
838813,372803,Sybil
838813,403728,Fanta
838813,410713,Donna
838816,245889,Doll Artist
838817,120126,Girl in shower
838818,42276,Gloria
838819,410931,Model (February-April 1953)
838820,65695,Herself
838820,89277,Sally Evans
838821,405207,Hostess
838822,126109,Herself
838823,321086,Beggar Woman
838824,176897,Girl 2
838825,168258,""
838827,76216,Basketball Kid #2
838828,364729,""
838829,58002,Waterfall Girl
838830,50333,Linette Peasley
838830,54749,Ken's date
838830,316142,The Real Miriam
838831,252402,Pet
838832,39168,""
838833,162302,Poule with balcony
838833,235509,Indian Maiden
838834,343145,Judy
838835,347126,""
838836,64797,Reporter Carol
838837,99075,Eli's Classmate
838838,345952,Computer voice
838839,41604,Herself (Victoria Woods)
838839,110918,""
838839,326733,""
838840,102739,""
838841,253059,Bobbi
838842,74267,Mery
838842,78084,Woman Customer #A
838842,117209,Hattie Singer
838842,120806,Mrs. Shannon
838842,192413,Boston Matron
838842,244447,Matt's Mother
838842,281463,Club Woman
838842,300961,Mrs. Kenyon
838842,333855,Ida Strauss
838843,49656,Playboy Bunny
838844,134156,The Girlfriend
838845,218152,Calvin's Agent
838846,42785,Vera
838847,8021,Female Rebel
838849,48948,Mrs. Pickle Nickle
838850,104357,Musician
838851,34384,Doshan
838852,327298,Sock Hop Dancer
838853,39524,""
838854,175139,Pam
838855,35265,A young old lady
838855,49673,Mrs. Drummon
838855,76549,Mrs. Audrey
838855,118313,Lodgekeeper's Wife
838855,127728,Annabel Wainwright
838855,177983,Maid to Gulnar
838855,181656,Eliska
838855,211426,Mrs. Leadbatter
838855,213189,Martha
838855,239689,Mrs. Caldwell
838855,281854,Madam Chartreau
838855,282296,Mrs. MacPherson
838855,308590,Mary Tilden
838855,332108,Mrs. Standish
838856,106240,Mrs. Rogers
838857,175613,Margarite Buckner
838858,19426,Barbara Brand
838858,39534,Louella
838858,46962,Elsa
838858,66179,Jane Ardfern
838858,73691,Elena
838858,106354,Sally Norman
838858,110273,Ingrid Dorne
838858,141097,Claire Parlini
838858,159595,Mary Johnnoe
838858,175099,Amy
838858,191065,Betty Gow
838858,249624,Nina
838858,261416,Mrs. Cooper
838858,363508,""
838858,364832,Paula
838858,365151,Sarah
838858,385824,Marie Horton #2 (1977)
838858,403317,Mrs. Cameron
838859,131232,Extra
838860,1168,Margaret Harris' assistant
838860,99043,Lucy
838860,201153,""
838860,400516,Alison
838860,401432,WPC Jane Morton (1997)
838860,406079,Officer Aurelia Took
838860,408191,Lizzie Rowan
838861,64420,""
838861,114288,Pool Table Girl
838861,178171,""
838861,247557,""
838861,301666,Patricia
838861,326188,Samantha
838861,360703,""
838862,150184,Tiffany
838863,7884,Beautiful Woman
838863,80779,Nancy Costillion
838863,88652,""
838864,68728,Field Reporter
838866,385299,Dorrie Stewart
838867,75059,""
838867,91760,""
838867,128156,""
838867,372712,""
838868,20913,Narrator
838868,261650,Mrs. Sykes
838869,253819,Twins' mother
838869,314103,Trish
838869,363886,Madeline
838870,385020,Sophie Webster (II) (1997-200
838871,13304,Cousin Hepzibah
838871,35180,Mrs. Ashburn
838871,54369,Mrs. Peasley
838871,96811,Mrs. Hare
838871,96948,""
838871,131440,Barbara's Mother
838871,133907,Aunt Mercy
838871,144618,Mrs. Overton
838871,155901,Mrs. Perch
838871,175606,Ma Stallard
838871,185456,Lucy's mother
838871,203764,Harriet Kendall
838871,306752,Mrs. Dean
838871,309554,Hannah
838871,312122,Oleander Berwick
838871,315587,""
838871,322594,Aunt Abby
838871,372941,Aunt Jenny
838872,277970,Sue Mason
838873,307881,Ann
838874,175612,Ella Mayhew
838874,190558,The Mystery Woman
838874,223795,Nana
838874,267570,""
838875,1821,Herself - Presenter
838875,2257,Herself - Best Actress Winner
838875,2899,Herself
838875,8183,Narrator
838875,11553,Mary Follet
838875,11688,Herself
838875,37103,Mary Meredith aka Ruby
838875,40726,Nell Harrington
838875,46530,Maggie Moran
838875,47379,""
838875,53723,Candida
838875,63122,Mildred McCloud
838875,67797,Lola Delaney
838875,71578,Lissy
838875,73479,Elizabeth Huckaby
838875,88656,Barbara Wyatt-Hollis
838875,94020,Iris Devereaux
838875,97726,Herself
838875,97826,Beatrice
838875,100117,Francine Whiting
838875,100893,Jessica Lawson
838875,104968,Narrator
838875,113550,Rhoda Shillitoe
838875,117550,Vinnie Miner
838875,120639,Mary St.John/Mrs. Alfred Eato
838875,121359,Carol Cutrere
838875,130707,Herself
838875,139606,Lilly
838875,161192,Herself
838875,165283,Herself
838875,168496,""
838875,168525,Herself
838875,175535,Herself (Honoree)
838875,175540,Herself
838875,177623,Commentator
838875,178027,Dorothy Kingship
838875,194093,Clara Varner
838875,214972,Herself
838875,220775,India Bridge
838875,224049,Narrator
838875,230693,Samantha (Sam) Blake/Mimi
838875,233562,Leola Boone
838875,247037,""
838875,248985,Lillian Corning
838875,254645,Sarah Beckett
838875,270446,Rachel Cameron
838875,271689,Grace Oglethorpe Bannerman
838875,286338,Herself (Co-Host)
838875,287311,Herself
838875,293085,Betty Quinn
838875,296726,Beverly
838875,301388,Molly Thomas
838875,309607,Quentin Compson/Narrator
838875,310861,Herself
838875,316768,Carol Schramm
838875,318808,Rita Walden
838875,321746,Dr. Cornelia Wilbur
838875,330194,Dr. Mildred Watson
838875,331354,Eve White/Eve Black/Jane
838875,342232,Herself
838875,366300,Elora Capua
838875,367773,Herself
838875,369178,Geraldine
838875,381111,Herself
838876,264723,""
838877,340320,Wilderness Official
838878,284538,""
838879,80762,Ashley's Mother
838879,131692,Grandma
838879,158338,Justice of the Peace
838879,238637,""
838879,279481,Little Old Lady
838879,289222,Sabina
838879,314631,Poodle Lady
838879,343263,Little Old Lady
838879,384729,Wilma Salzgaber
838880,311523,Girl in Nightclub
838881,14067,Herself
838882,399599,Gilly Sinclair
838883,70899,Renata
838883,159510,"(segment ""Transa, A"")"
838883,234627,""
838883,389789,"Adriana, a Gata"
838884,158106,Mandy Colton
838885,405209,Elsie Waitara (1999)
838886,32261,Mrs. McKinnis
838886,40136,Forensic Technician
838886,45498,Female administrator
838886,47586,Suzanna Jardine
838886,62784,Mother
838886,69917,Trauma Doctor #2
838886,80381,Woman Reporter
838886,80784,Lois Green
838886,90402,Judge Conway
838886,112485,Probation Judge
838886,117209,Judge
838886,128505,Elinor Howes
838886,160778,Sarah Templeton
838886,208281,Dr. Roosner
838886,214976,Sue
838886,299897,Psychiatrist
838886,329503,Secretary
838886,331697,Mrs. Patrick
838886,339405,""
838886,362690,Realtor
838887,29388,""
838888,91888,Leslie
838889,11218,""
838890,56923,Sarah Ellison
838890,73115,Young Dorrie
838890,88912,Police Inspector Hilary Ash
838890,113303,DS Brown
838890,150872,Elisabeth Angelo
838890,154102,Leda Fox-Cotton
838891,91490,Fiona
838891,108358,Leigh Dooley
838891,203319,Emma Sharp
838891,336165,Lucy
838891,340864,Young Cherokee Woods (age 13)
838892,63697,Doris
838892,200386,""
838893,384587,Beth
838894,123702,Kris' Sister
838895,221112,The Girl
838896,231331,Herself (river accident survi
838897,193618,Young Mum
838898,343185,Anastasia
838899,194564,Lorenzo Michael Murphy Odone
838900,26628,Bit Part
838900,94598,Girl at the ranch
838900,107873,Bit
838900,114729,Circus Member
838900,118320,Bit Part
838900,199217,""
838900,208692,Actress
838900,210705,Miss LeClair
838900,212213,Bit Part
838900,212214,Secretary
838900,212215,Cashier
838900,261973,Helen
838901,321820,""
838902,11141,Bunny
838902,47350,April Tremaine
838902,47818,Lucy Gibbs
838902,77685,Jane
838902,81658,Nurse
838902,84929,Dolly
838902,84944,Linda
838902,91779,Girl in Wigshop
838902,94617,Marcia
838902,116284,Ann Andrews
838902,157669,Sally Turner
838902,208902,Lucy Gibbs
838902,231317,Margie Blake
838902,262310,Lucy
838902,279361,Alice
838902,286304,Lola
838902,342947,Lucy Gibbs
838902,360123,Eileen
838902,370586,Phyllis
838902,372093,Carol Dix
838903,311923,Women's Shelter Extra
838904,91639,Herself
838904,241578,Lauren Peters
838904,334410,Stacey
838905,102234,Donette Dawson
838905,344432,Additional Voices
838906,109450,Letitia
838906,121541,Mandy
838906,130333,Anna
838906,247435,Dorothy Wordsworth
838906,254889,Linda
838906,290345,Kelly
838906,301618,Rachel
838906,330957,Alice
838906,351431,Shannon
838906,368060,Ruth
838906,368136,Grace Melbury
838906,385819,Paula Sullivan
838906,385820,Paula Sullivan
838906,394453,Susie
838906,397659,Lydgate's Maid
838906,400110,Nancy
838907,91943,Pub Patron 3
838907,238495,Julie
838908,212524,Warden
838908,275889,""
838909,243276,Waitress
838910,205824,Diane McShane
838911,245625,Fashion Center Beauty
838912,43545,Rachel
838912,346896,""
838913,297764,Parole Office
838914,104681,Princess Diana
838915,150974,Parlour Maid
838915,196372,Miranda
838916,51960,Waitress
838917,7618,Lucy Trent
838917,50499,Female Student
838917,50598,""
838917,50979,Lady Wilson
838917,66193,Mrs. Peacock
838917,73855,Mrs. Cavanaugh
838917,80518,Amanda Brewis
838917,118919,""
838917,144416,""
838917,149444,Molly
838917,151589,Monica
838917,152641,Marjorie Holmes
838917,171178,Louisa
838917,196617,Lily Sutton
838917,226902,Model
838917,300048,Harriet
838917,342435,Janet
838917,348067,Hilary Stacey
838917,379727,Jeanetta Scarry
838917,387533,Margaret Beckett
838917,393491,Daphne Manners
838917,395181,Kathleen Scott
838917,398990,Marie-Louise
838917,402743,Jenny Halley
838917,403201,Felicity ('Flick') Harold
838917,409106,Francesca
838917,409518,Susan Smith
838918,21447,Party Girl
838918,46424,Nurse Rita
838918,86955,Confused Student
838919,28481,Linda Mead
838919,143628,Nurse
838919,158315,The Neighbor
838919,202490,Teacher
838919,302221,Linda
838920,392735,Herself
838921,6825,Screaming
838922,45696,Voice of Liz
838923,220960,Auditioner 2
838923,242815,Club Woman #1
838923,279488,Additional Voices
838923,394392,"Foxy Fox, Additional Voices"
838924,361025,Receptionist
838926,368675,Julie Vanishing
838927,361611,""
838928,41742,Amanda Pratt
838929,26955,Falling Chair Lady
838929,257760,Luncheonette Waitress
838930,67926,Polimena
838930,72031,""
838930,301956,Mrs. Buonaguidi
838930,385299,Nita Pelengro
838932,55719,Khasi's wife
838932,69405,Secretary
838932,133858,Lili Weyl
838932,138246,Cell Whore
838932,138248,"2nd Cell Whore"
838932,168330,Gina
838932,230367,Maria
838932,303386,""
838932,350199,Landlords Daughter
838932,385299,Anne Robbins
838932,396912,""
838933,97202,Cleaner
838933,132326,Townswoman
838933,222603,Mrs. Dobson
838933,237828,"Mrs. Hopkins, housekeeper"
838933,274787,Mrs. Berry
838933,329693,Colette
838933,382192,Ellen Blake
838933,385299,Mother Veronica
838933,406677,Mrs. Spencer (First series on
838934,106721,Rosanne
838934,208970,Video Dating Client
838935,347746,Child
838936,290319,Vicky
838937,229456,""
838937,231768,Servant
838937,288208,Flower Woman
838938,200521,Smiling Peanut Patron #3
838939,9254,Sarah
838939,47019,Agatha
838939,102641,Princess Lobkowitz
838939,194456,Ellis
838939,312767,Lady Meresvale
838939,351972,Susan's Confidante 
838939,358197,""
838939,391194,Arabella French
838939,403680,Cornelia
838939,410672,Lady Julia Monogram
838940,379339,Joanna Robinson
838940,391919,Katey Johnstone
838940,397859,Tiffany Rickenbacker
838941,282439,Susan Ratcliffe
838941,363414,Olivia
838942,104986,Stewardess
838942,276785,Janice Friday
838942,276803,Trisha Sullivan
838943,190091,Aspiring Actress
838944,387533,Diana
838945,408816,Herself (series 2 - 2002)
838946,386272,Little Tracey
838947,69458,The 'Unconfident'
838948,290275,Girl in car
838949,404738,""
838950,29310,Sonia Conner
838950,318193,A Patient
838950,367494,Christine
838951,116547,Joseph' mother
838952,274332,Dancer
838953,266554,Tahitian Dancer
838954,3419,""
838954,70667,""
838954,74567,""
838954,120088,""
838954,186543,Aunt
838954,209041,Mamá
838954,226365,""
838954,287908,Chole
838954,380128,Belinda de Morales
838954,389881,""
838954,396244,""
838954,397838,Consuelo
838954,401251,Miss Eugenia
838954,404701,""
838954,411633,Catalina
838955,64080,Dancer
838956,97654,""
838956,222031,""
838956,332579,Monica
838956,354841,Lupita
838957,5881,Melanie
838957,17712,""
838957,117707,Patient No. 3
838957,134175,Betty
838957,273271,Nadia
838957,337121,Gail
838957,362216,Another Nurse
838958,286356,Herself
838959,106721,Tamra/Chuck's Wife
838960,320100,Helen
838961,164400,Older Sister
838962,87679,Connie Sproutz
838963,32184,""
838963,201629,Herself
838963,323698,Herself
838964,406712,Gang member #2
838965,245419,Mrs. Torrence (prologue)
838965,306488,Nurse
838965,365482,Mrs. Breeze
838966,297996,""
838967,326604,Girl Attacked on Street
838968,175621,Woman
838968,370890,Herself
838969,336559,Rapunzel
838970,7007,Hannah
838972,349,Leah Shepard
838973,124378,Jackie
838974,124378,Wife
838975,27317,Buckshot
838975,112419,Buckshot McBride
838976,122622,""
838977,190490,Maisie as a girl
838977,240993,"Vera, as a Girl"
838977,369182,"Cathy, as a child"
838978,45548,Lady on the Street
838979,394318,Regular Performer
838980,392172,""
838980,404598,Vera Longman
838981,172213,Groupie
838982,279623,Keyboards/guitar
838983,188420,Fan #1
838984,200470,TAS Representative
838985,200470,Princess
838986,382951,Jessica
838987,259467,Lisa
838987,391604,"Nina Teubner (1997-2003) (#1,"
838988,378168,Dancer
838989,395964,Lara Penney
838990,40809,Herself
838990,40810,Herself
838991,80726,Kaycha
838991,209527,Angel
838991,241240,Nettie Bower
838992,186290,Claudia Merton
838993,401672,Narrator
838994,9494,Mother
838994,11783,Mrs. Buttermark
838994,93455,Ehefrau
838994,93502,Lore
838994,94303,""
838994,105528,""
838994,132536,Gräfin
838994,140239,Madame
838994,143513,Jutta
838994,144095,""
838994,144167,Dame in Strassenbahn
838994,153110,Frau Müller
838994,172976,""
838994,181153,Mimi
838994,188737,Frau Konsul Ruben
838994,197832,Helga Brencken
838994,225143,""
838994,272009,""
838994,272825,""
838994,280799,""
838994,282194,""
838994,290171,""
838994,294089,Frau Kienast
838994,324489,Gladys
838994,325660,""
838994,325887,""
838994,345897,""
838994,347771,""
838994,352914,Witwe Knobel
838994,361407,Dirigent
838994,389093,Melanie Czepanek
838994,404457,Miss Silence
838994,412101,Frau Krause
838995,272325,Cathouse Girl #1
838996,305939,Hooker
838997,121533,Lee Taskin
838998,319416,Nun
838999,294786,Secretary
839000,277091,Cheerleader
839001,239414,Dancer
839002,223087,""
839003,51471,""
839003,105401,April
839003,164193,Sandy Klein
839003,183426,Ricki
839003,223263,Barbara
839003,231997,Pinky
839003,232507,Sally Winters
839003,257434,Herself at the Cocktail
839003,403475,Sarah Blacksmith
839004,1348,Herself
839004,2259,Herself
839004,37571,Charlotte
839004,59313,Arcia Rinslet
839004,87002,Caren
839004,303755,Jenny
839004,400236,Sarah 'Flash' Roberts (#4) (2
839005,359144,Jacuzzi girl II
839006,65683,""
839007,139587,Herself (interviewee)
839008,270381,Hat Check Girl
839009,117061,Student
839011,290449,""
839012,383217,Co-Host (2001)
839012,389348,Contributor (2002-)
839012,411941,Co-Anchor (2001-)
839013,69695,"Zorap, Plasma Spitter, VerLak"
839013,181135,Pat Danielson
839014,213133,Sherry
839015,32178,Wardrobe
839015,33631,Wardrobe
839015,90358,Charlie Chan's widow
839015,99165,Mrs. Buzzard
839015,99176,Mrs. Buzzard
839015,108358,Aunt Kate
839015,110998,Dr. Debby Inglefinger
839015,127538,""
839015,131852,Principle Miss Maples
839015,177076,Mrs. Rockwaller
839015,180651,Herself
839015,186006,Herself
839015,218592,Herself
839015,218725,""
839015,220461,Miss Osborne
839015,236956,Queen Morphia
839015,282537,Herself
839015,297005,"Katrinka Muggelberg, Tim's Ic"
839015,331907,Mutnedjmet
839015,362475,Cynthia
839015,392038,Regular
839015,393064,Herself/panelist
839015,403834,Regular Performer (1968-1970)
839015,411533,Hopopotamus
839016,367951,Herself
839017,407667,Katy Turner
839018,5057,Fan at baseball game
839018,297190,Long-haired woman in restaura
839019,119555,Rachel
839020,43538,En gatepike
839020,51297,Hilda Torsøien
839020,142772,Fiskerens kone
839020,321996,"Josefine Hansen, pleiemor"
839020,333014,Kari
839020,341048,En kjerring
839021,166917,SMI Receptionist
839021,347180,Hotel Clerk
839022,10535,Bongo Drum Girl no. 3
839022,164398,"Nimna, Member of Great Counci"
839022,193624,Voodoo follower
839023,321660,Tracy
839024,366531,""
839025,320240,""
839026,78379,Madame Lérande
839026,212778,""
839026,356528,""
839027,163267,Loretta Young Double
839028,188393,""
839028,249621,Bit Part
839029,403776,Herself/Bassist
839030,8234,Mrs. Connors
839031,329151,Barbette
839032,5909,Receptionist
839032,16510,Herself
839032,16705,Samantha Vitesse
839032,27218,Hackett
839032,31797,Jean Harlow
839032,40025,Shelley
839032,49656,Miss Renfro
839032,50300,Jane
839032,53957,Sandy Harris
839032,58632,Mary Garritee
839032,60461,Hanoi Hannah/Girl Friend
839032,62705,Mary Bland
839032,64750,Mary Richman
839032,66105,Jezebel
839032,72108,Diane
839032,81247,Calamity Jane
839032,85077,Wanda
839032,97048,Mary Bland
839032,118384,""
839032,120412,Doctor
839032,126508,Violetta
839032,126538,""
839032,129579,Mrs. Crump
839032,131453,Wilamena LaRue
839032,134321,Attorney
839032,137546,Sister Cecelia
839032,141395,Party House Owner
839032,141816,Policewoman
839032,142527,Dr. Fletcher
839032,142627,Eugene's Aunt
839032,143573,Mrs. Dimwitty
839032,147651,Mary McQueen
839032,147777,Julie
839032,158230,Bartender
839032,161753,Herself
839032,161925,Olivia
839032,164612,Pearl
839032,173718,""
839032,175459,Mary Wonderly
839032,178133,""
839032,183698,Woman Bankrobber
839032,188227,Quinella
839032,192712,Daisy
839032,194332,"Acme VP, Bad Ideas"
839032,196284,Camila Stone
839032,213945,""
839032,217488,Dr. Klein
839032,219638,Mary Purcell
839032,220164,Kidnapping Wife
839032,220844,Bit Part
839032,222461,Mrs. Dimwitty
839032,228297,"Secretary (""Success Wanters"")"
839032,230857,Lisa LaStrada
839032,232063,Audrey
839032,234677,Dirty blonde
839032,236693,Wedding Coordinator
839032,241241,Arlene
839032,252877,Mom
839032,264206,""
839032,264452,Dyanne
839032,279998,Miss Togar
839032,280000,Doctor Vadar
839032,286355,Dancer
839032,291411,Herself
839032,291412,Herself
839032,292815,Aunt Felicity
839032,293643,Mikki Hughes
839032,297097,E. Joyce Togar
839032,300169,""
839032,301676,Diane Adams
839032,315889,Dr. Wright
839032,318346,Camila
839032,319526,""
839032,321222,Sales Lady
839032,328659,Raquel Putterman
839032,350191,Receptionist
839032,351440,Dancer
839032,359422,Channeler
839032,359906,Dr. Glatman
839032,363365,Woman Tourist
839032,375798,Prunella
839032,388975,Mona Savage (1993)
839032,405882,Stephanie Dillard (1974)
839033,272531,""
839034,102789,Second Blonde
839034,154984,Young Couple
839035,411069,Herself (accompanying saxopho
839036,391079,""
839037,142889,Pearl (age 7)
839038,128154,Connie
839039,200443,""
839040,125880,Mags Raffles
839040,312767,Female Emilia
839041,161051,Kirsten Graham
839041,202399,Mrs. Nelson
839042,113655,Twin in Bus
839043,92865,Infant
839044,92865,Infant
839045,113925,Special Order Girl
839046,22714,Little Girl
839046,206099,Jamie Lee Hastings
839048,113655,Twin in Bus
839049,166871,Saloon girl
839050,337184,lærerinnen
839051,385342,Lucia Jacobs
839052,408242,Kundin
839053,404137,Urara Kasuga
839054,394575,Stacey Lee Balla
839055,132456,Party Guest No. 2
839055,301388,Mrs. Barnes
839055,335799,Shocked Bystander as Tootsie 
839056,105462,Erminda
839056,254522,Female Ensemble
839057,131232,Extra
839058,306500,Susan 'The Witch'
839058,380568,Fifi
839059,303868,Laura
839060,131795,Girl 3
839060,214748,The Attractive Underagers
839061,360727,Barmaid
839062,28544,""
839063,32654,Nurse #2
839063,32658,Window Dresser
839063,170843,Lobster Woman
839063,276869,Marsha
839063,382479,Holly Jankofsky
839063,382972,Holly
839063,395573,Holly
839064,382379,Holly (1993)
839065,61388,""
839065,66310,Mary's Friend
839065,208913,Prologue
839065,336516,(prologue)
839066,21173,Princess
839066,117314,Girl at Pool
839067,26649,""
839067,33782,Claire
839067,47498,Molly
839067,109413,Ethel
839067,110337,Kate Lane
839067,112624,Diane La Farge
839067,122071,Molly Roark
839067,154355,Mrs. Waterbury
839067,190549,Helen Parker
839067,193721,""
839067,203405,Martha Murray
839067,210774,""
839067,239818,Irene Ryan
839067,240992,Mary Sullivan
839067,258304,Nanette
839067,262318,Edna Jordan
839067,264046,Nancy Hamilton
839067,270471,June Curtis
839067,273781,""
839068,346006,Hospital Nurse #2
839069,32762,Maid
839069,124688,Baby
839069,204176,Julia
839070,265873,Renee
839070,277746,Driver
839070,340857,Officer #2
839071,16910,Sylvia Marbe
839071,39448,Vivian Marsh
839071,44548,Mona Brooks
839071,44748,Gloria Lane
839071,64930,Elsie
839071,69419,Judy
839071,72104,Receptionist
839071,73168,"Betty, Ordway's Nurse-Recepti"
839071,73173,Betty Watson
839071,73378,Alma Barton
839071,75854,Lola
839071,78017,Reporter
839071,79660,Linda Pavlo
839071,80670,Mrs. Nan Raymond
839071,86747,Blonde
839071,119848,Woman in Gaming House
839071,122635,Agent Vivian Marsh
839071,165206,Miss Dooley
839071,176375,Ethel Hollingsworth
839071,178762,Lita
839071,188387,Diana Crawford
839071,209585,Marilyn Howard
839071,224047,Auxiliary Girl
839071,224784,Nurse Ann Stokes
839071,234107,Daisy Knox
839071,285435,Connie Pearson
839071,294199,Irene
839071,295085,Wife
839071,297936,June Leslie
839071,301534,Alma Gray
839071,312310,Joan Enderby
839071,320308,Mrs. Fitzpatrick
839071,358163,Marjorie Benton
839071,361779,Annie Driscoll
839071,362877,Woman
839071,364347,Mrs. George Finklesmith
839071,364573,Flo
839071,366034,Betty
839072,26640,Peggy Woodward
839072,97698,Chloe
839072,109789,Dolores Blockett
839072,195726,""
839072,201169,""
839072,234782,Jessie Hackett
839072,313859,Nancy
839072,366691,Echo
839073,363709,""
839074,407138,Herself - Cosmetic Dentist
839075,116443,Bar Girl
839076,89361,""
839076,158185,""
839076,259321,Mabel Harris
839076,274307,""
839077,27567,Herself
839077,118050,Herself
839077,138188,Rosie
839077,163348,Herself
839077,263786,Schoolgirl
839077,336442,Young girl
839077,362977,Herself
839077,367854,Gail Tilsley/Platt
839077,385019,Herself
839077,385020,Gail Potter/Tilsley/Platt/Hil
839078,18009,Socialite
839078,81352,Helga Ten Dorp
839078,87825,Mrs. McIntyre
839078,89907,Queen Elizabeth I
839078,106671,Mrs. Sokolow
839078,109457,Ida Sabol
839078,117343,Ruth Friedländer
839078,138747,Winnie
839078,171278,Mrs. Haywood
839078,177338,Goneril
839078,194876,Grandma Kurnitz
839078,220404,Co-Narrator
839078,231434,The Queen Mother Marie Fedoro
839078,241610,Lina Linari
839078,241898,Princess Alina
839078,243262,Leonie
839078,277638,Madeline's mother
839078,289483,Francoise
839078,292590,Miss Jackson
839078,294517,Mrs. Railton-Bell
839078,298291,Dolly Keeling
839078,316454,Herself
839078,337477,Volumnia
839078,346179,Elizabeth Cady Stanton
839079,85019,Karen Clark
839081,18963,Mrs. Perelman
839081,77203,Mrs. Stimpson
839081,95771,Cleaning lady
839081,379255,Ida
839081,385299,Miss. Thorpe
839082,31895,Sara
839083,314962,Woman in Motel Lobby
839084,7124,Queen La of Opar
839084,36970,Immigrant
839084,54586,""
839084,55417,Half Man-Half Woman
839084,78123,Myrtle
839084,88832,Steve's Girl
839084,109640,""
839084,112588,Florabell
839084,116752,Flossy
839084,128531,Camille
839084,157959,Valeska
839084,165483,""
839084,166240,Bit Role
839084,183649,Lady Laura
839084,195744,Girl
839084,208636,First Complaining Wife
839084,234222,""
839084,240897,Marie Conyers
839084,244371,Waitress
839084,246528,""
839084,264775,Maud
839084,283869,Tessie
839084,312911,Babe
839084,313805,Buxom Singer
839084,315956,Blonde
839084,348541,Sister Team
839084,363758,Woman Donating Bandages
839084,366621,""
839084,367934,""
839085,89628,Jackie
839086,331914,Lillian Atterbury
839087,100668,Mrs. Harriet Stanton
839087,125884,""
839087,333056,Mrs. Tompkins
839088,96175,Eurydice
839088,266415,The actress
839089,73803,Tina
839090,329329,Hatcheck Girl (Bette Davis Nu
839090,345958,Nell
839091,58521,Dot Curly
839091,60246,Sadie Martin
839091,213851,Pixie O'Hara
839091,251422,Pixie O'Hara
839091,274098,Mrs. Murphy
839091,310790,Pixie O'Hara
839091,372168,Lila Normand
839092,193606,Girl in Country
839093,334029,""
839094,164484,Ruth Welsh
839095,113703,La ballerina
839095,251619,""
839095,269074,La dattilografia
839095,344625,""
839096,80709,Mrs. Gluntz
839096,100814,Grandmother
839096,215453,Female Judge
839097,23202,Lorena
839097,31875,Karen 'The Burner' Turner
839097,93995,Mary
839097,185297,Woman in Restaurant #2
839097,244420,Nurse
839098,22722,Amanda
839098,29676,Limo girl
839098,83822,Deborah
839098,195867,Wedding Guest
839098,241791,Darlene
839098,324951,Maggie
839099,5220,Johnny's Wife
839099,11653,""
839099,236947,First Defendant
839100,71557,""
839100,73939,Grace Laidlaw
839100,90103,Eleanora
839100,101036,Norway
839100,115909,Josefa
839100,165557,Mrs. Loring
839100,188939,Coleen Miles
839100,231988,Carrie Reed
839100,244435,Jean Prentiss
839100,320805,Wanda von Gluck
839100,331990,Marion Ames
839100,350495,Tess Ramsay
839100,359888,Gladys Moon
839101,155244,Lesley Dale
839102,343160,Showgirl
839103,26293,Sister Elizabeth
839104,13348,""
839104,36864,Passenger
839104,42112,Annie Goober
839104,151675,Lucille Krumholtz
839104,154516,Spastic Patient
839104,245999,Reporter
839104,277071,""
839104,332153,Contestant
839104,386778,"Ethel, the Babysitter (1970-1"
839104,403074,Regular Performer (1970-1971)
839104,403708,Miss Portnoy (1971-1973)
839105,37024,Jeannie Seely
839105,116559,Woman Clerk
839105,123304,Temperance Woman #2
839105,150677,Vicki
839105,175581,Lilly
839105,175583,Lilly
839105,185853,Kragen's assistant
839105,199114,Rosemary Davola
839105,365312,Lynda
839106,60245,Sadie
839107,228021,Herself
839107,230934,Delivery Woman
839107,232060,Felicity
839107,353743,""
839107,361243,""
839107,411364,Herself
839108,295610,Barbara
839109,282928,Homeless Family
839110,282563,Society Lady #2
839111,185592,Suzy
839112,23339,Jake's mother
839112,351035,Stephanie
839113,364725,Bar Girl
839114,34705,Bank Manager
839114,46368,Bizarre Woman
839114,55457,Receptionist
839114,56431,Wendy Larson
839114,56871,Receptionist
839114,69619,Barbara
839114,105169,Connie Mahoney M.D.
839114,109857,Prostate Nurse
839114,131380,Demented Hills Nurse
839114,181005,Secretary
839114,182984,Marilyn
839114,190024,Lady Customer
